booking_id,customer_id,driver_id,booking_time,pickup_location,drop_location,city,vehicle_type,payment_method,distance_km,trip_duration_min,base_fare,surge_multiplier,traffic_level,weather_condition,ride_status,cancelled_by,driver_delay_min
B03393,C0029,D0021,2026-02-28 03:57:00,Secunderabad,Banjara Hills,Hyderabad,Bike,UPI,6.94,16.2,81.64,1.1,Low,Clear,Completed,Unknown,3.6
B03394,C0026,D0112,2026-03-05 09:18:00,Ameerpet,Gachibowli,Hyderabad,Bike,UPI,9.9,34.0,99.4,1.83,High,Clear,Completed,Unknown,11.7
B03395,C0139,D0053,2026-01-22 09:06:00,Banjara Hills,Kukatpally,Hyderabad,Auto,Card,4.52,14.1,100.68,1.52,Medium,Clear,Completed,Unknown,4.2
B03396,C0291,D0148,2026-01-06 20:05:00,Secunderabad,Banjara Hills,Hyderabad,Bike,Card,4.42,13.3,66.52,1.04,Medium,Cloudy,Completed,Unknown,0.0
B03397,C0258,D0008,2026-03-23 09:19:00,Hinjewadi,Kharadi,Pune,Cab,Card,3.09,7.0,133.26,1.45,Medium,Clear,Completed,Unknown,1.5
B03398,C0239,D0023,2026-03-22 06:56:00,MG Road,Whitefield,Bengaluru,Bike,Card,4.67,13.7,68.02,1.15,Medium,Clear,Cancelled,Customer,2.3
B03399,C0373,D0107,2026-01-10 14:00:00,Dwarka,Rohini,Delhi,Cab,Card,4.74,8.1,156.36,1.1,Low,Cloudy,Cancelled,Customer,4.5
B03400,C0263,D0098,2026-02-24 20:09:00,Dwarka,Hauz Khas,Delhi,Cab,Card,11.31,18.4,248.34,1.1,Low,Clear,Incomplete,Unknown,3.2
B03401,C0217,D0067,2026-01-10 04:37:00,Electronic City,Jayanagar,Bengaluru,Bike,Card,1.79,3.0,50.74,1.15,Low,Clear,Completed,Unknown,0.0
B03402,C0262,D0094,2026-03-09 02:05:00,Baner,Wakad,Pune,Cab,Wallet,9.18,15.2,218.52,1.03,Low,Cloudy,Completed,Unknown,9.8
B03403,C0026,D0077,2026-03-28 07:31:00,Borivali,Andheri,Mumbai,Bike,Cash,3.0,8.3,58.0,1.84,High,Cloudy,Cancelled,Customer,4.3
B03404,C0148,D0114,2026-03-19 21:46:00,Baner,Kothrud,Pune,Auto,UPI,3.83,8.8,94.47,1.01,Low,Clear,Completed,Unknown,2.7
B03405,C0034,D0003,2026-01-12 17:04:00,Chembur,Malad,Mumbai,Bike,Cash,9.63,37.7,97.78,1.83,High,Cloudy,Completed,Unknown,2.1
B03406,C0110,D0099,2026-02-08 12:18:00,Colaba,Dadar,Mumbai,Cab,UPI,4.62,11.1,154.68,1.03,Medium,Clear,Incomplete,Unknown,5.8
B03407,C0200,D0109,2026-03-02 18:08:00,Marathahalli,MG Road,Bengaluru,Cab,UPI,3.18,12.0,134.52,1.83,High,Cloudy,Completed,Unknown,2.4
B03408,C0146,D0125,2026-03-07 15:22:00,Kharadi,Viman Nagar,Pune,Bike,UPI,5.89,10.1,75.34,1.15,Low,Clear,Completed,Unknown,0.0
B03409,C0245,D0051,2026-01-09 15:38:00,Banjara Hills,Ameerpet,Hyderabad,Auto,UPI,3.29,8.8,89.61,1.13,Medium,Cloudy,Completed,Unknown,10.8
B03410,C0302,D0023,2026-03-09 17:25:00,Karol Bagh,Noida Sector 18,Delhi,Bike,Card,14.17,26.5,125.02,1.51,Low,Cloudy,Completed,Unknown,9.7
B03411,C0138,D0140,2026-03-15 23:01:00,Connaught Place,Rohini,Delhi,Cab,Cash,3.66,8.9,141.24,1.09,Medium,Cloudy,Completed,Unknown,1.6
B03412,C0339,D0093,2026-02-03 12:39:00,Kukatpally,Ameerpet,Hyderabad,Bike,Card,10.37,20.1,102.22,1.15,Low,Cloudy,Completed,Unknown,4.9
B03413,C0397,D0023,2026-02-06 21:37:00,Viman Nagar,Wakad,Pune,Auto,Wallet,12.13,24.8,169.17,1.26,Low,Rain,Incomplete,Unknown,1.6
B03414,C0234,D0100,2026-01-11 13:15:00,Karol Bagh,Noida Sector 18,Delhi,Auto,Card,2.16,4.6,79.44,1.09,Low,Clear,Completed,Unknown,1.5
B03415,C0122,D0063,2026-01-17 19:32:00,Hauz Khas,Janakpuri,Delhi,Auto,Cash,1.44,4.9,72.96,1.75,High,Clear,Completed,Unknown,1.8
B03416,C0192,D0027,2026-03-02 04:59:00,Chembur,Borivali,Mumbai,Bike,Card,5.21,12.0,71.26,1.02,Low,Clear,Completed,Unknown,1.6
B03417,C0363,D0013,2026-03-08 00:20:00,Ameerpet,Kukatpally,Hyderabad,Bike,Card,3.8,9.7,62.8,1.14,Medium,Clear,Completed,Unknown,8.6
B03418,C0245,D0095,2026-03-28 21:47:00,Banjara Hills,Madhapur,Hyderabad,Auto,UPI,5.92,11.6,113.28,1.05,Low,Clear,Cancelled,Customer,0.0
B03419,C0109,D0063,2026-01-10 02:49:00,Andheri,Powai,Mumbai,Auto,Cash,3.99,9.7,95.91,1.13,Medium,Cloudy,Completed,Unknown,0.0
B03420,C0234,D0062,2026-01-30 10:57:00,MG Road,Whitefield,Bengaluru,Bike,Card,12.22,21.1,113.32,1.09,Low,Clear,Completed,Unknown,7.6
B03421,C0274,D0035,2026-01-05 07:07:00,Banjara Hills,Kukatpally,Hyderabad,Auto,UPI,1.9,4.3,77.1,1.42,Medium,Cloudy,Completed,Unknown,6.9
B03422,C0066,D0095,2026-03-12 16:44:00,Indiranagar,Koramangala,Bengaluru,Auto,UPI,8.67,21.0,138.03,1.09,Medium,Clear,Completed,Unknown,0.8
B03423,C0358,D0133,2026-03-30 04:43:00,Baner,Wakad,Pune,Bike,Card,19.15,39.7,154.9,1.06,Low,Cloudy,Completed,Unknown,7.1
B03424,C0081,D0077,2026-01-28 05:01:00,Madhapur,Secunderabad,Hyderabad,Bike,UPI,9.22,21.6,95.32,1.04,Low,Clear,Completed,Unknown,6.9
B03425,C0335,D0019,2026-03-11 14:45:00,Chembur,Powai,Mumbai,Bike,UPI,8.45,23.5,90.7,1.06,Medium,Clear,Cancelled,Customer,5.3
B03426,C0238,D0140,2026-03-11 17:57:00,Dadar,Andheri,Mumbai,Auto,UPI,21.09,66.7,249.81,1.9,High,Rain,Completed,Unknown,7.6
B03427,C0102,D0003,2026-01-16 09:35:00,Powai,Malad,Mumbai,Bike,UPI,20.13,32.8,160.78,1.41,Low,Cloudy,Cancelled,Customer,0.6
B03428,C0309,D0124,2026-03-02 21:49:00,Madhapur,Kukatpally,Hyderabad,Auto,Card,3.46,7.0,91.14,1.09,Low,Clear,Completed,Unknown,1.9
B03429,C0138,D0006,2026-02-20 12:09:00,Hinjewadi,Wakad,Pune,Auto,UPI,4.5,11.0,100.5,1.32,Medium,Rain,Completed,Unknown,5.7
B03430,C0013,D0136,2026-03-12 02:35:00,Gachibowli,Secunderabad,Hyderabad,Bike,Wallet,10.34,33.1,102.04,1.43,High,Clear,Completed,Unknown,2.7
B03431,C0353,D0029,2026-03-20 01:05:00,Jayanagar,Koramangala,Bengaluru,Auto,Card,12.52,27.2,172.68,1.04,Low,Clear,Cancelled,Customer,1.9
B03432,C0190,D0113,2026-02-25 16:55:00,Ameerpet,Secunderabad,Hyderabad,Auto,UPI,15.35,41.9,198.15,1.45,High,Clear,Completed,Unknown,6.2
B03433,C0217,D0041,2026-03-20 13:21:00,Viman Nagar,Baner,Pune,Bike,Card,5.89,13.1,75.34,1.04,Low,Cloudy,Completed,Unknown,2.0
B03434,C0225,D0026,2026-03-28 10:43:00,Malad,Chembur,Mumbai,Auto,UPI,3.74,9.0,93.66,1.09,Low,Clear,Completed,Unknown,0.0
B03435,C0278,D0122,2026-02-02 15:30:00,Kukatpally,Banjara Hills,Hyderabad,Auto,UPI,4.04,12.3,96.36,1.05,Medium,Clear,Completed,Unknown,0.0
B03436,C0079,D0033,2026-01-25 08:46:00,Whitefield,Indiranagar,Bengaluru,Bike,Card,1.31,2.2,47.86,1.5,Low,Cloudy,Completed,Unknown,2.0
B03437,C0061,D0015,2026-03-15 20:12:00,Secunderabad,Gachibowli,Hyderabad,Bike,UPI,30.78,87.6,224.68,1.09,Medium,Clear,Completed,Unknown,2.1
B03438,C0282,D0136,2026-02-21 17:55:00,Lajpat Nagar,Connaught Place,Delhi,Cab,Wallet,2.09,5.8,119.26,1.72,High,Cloudy,Cancelled,Customer,8.3
B03439,C0258,D0019,2026-01-14 00:19:00,Kukatpally,Gachibowli,Hyderabad,Bike,Card,7.57,14.2,85.42,1.28,Low,Rain,Completed,Unknown,1.8
B03440,C0245,D0008,2026-01-09 01:42:00,Lajpat Nagar,Dwarka,Delhi,Bike,Cash,4.81,10.7,68.86,1.08,Low,Clear,Completed,Unknown,5.0
B03441,C0066,D0089,2026-02-01 08:39:00,Karol Bagh,Saket,Delhi,Auto,UPI,3.99,12.1,95.91,1.81,High,Clear,Completed,Unknown,2.9
B03442,C0099,D0016,2026-01-26 23:09:00,Hinjewadi,Kharadi,Pune,Bike,Card,5.05,11.5,70.3,1.02,Low,Clear,Completed,Unknown,0.0
B03443,C0324,D0063,2026-02-20 03:13:00,Chembur,Powai,Mumbai,Bike,Card,7.39,17.8,84.34,1.04,Medium,Clear,Cancelled,Customer,7.6
B03444,C0082,D0148,2026-03-27 02:15:00,Kharadi,Kothrud,Pune,Bike,UPI,3.77,8.9,62.62,1.07,Low,Cloudy,Completed,Unknown,0.0
B03445,C0016,D0107,2026-03-07 01:31:00,Electronic City,Koramangala,Bengaluru,Auto,Cash,15.46,46.2,199.14,1.23,Medium,Rain,Cancelled,Customer,9.8
B03446,C0240,D0004,2026-03-18 21:38:00,Chembur,Powai,Mumbai,Auto,Card,3.0,8.7,87.0,1.07,Medium,Clear,Incomplete,Unknown,4.8
B03447,C0334,D0056,2026-01-18 20:39:00,Whitefield,Electronic City,Bengaluru,Auto,Card,6.42,14.4,117.78,1.07,Low,Clear,Cancelled,Customer,7.4
B03448,C0385,D0144,2026-03-15 18:41:00,Andheri,Malad,Mumbai,Bike,Cash,10.07,32.4,100.42,1.76,High,Clear,Completed,Unknown,10.1
B03449,C0059,D0022,2026-02-23 05:15:00,Baner,Hinjewadi,Pune,Auto,Cash,34.87,100.3,373.83,1.02,Medium,Clear,Completed,Unknown,9.9
B03450,C0138,D0096,2026-02-05 04:11:00,Kothrud,Hinjewadi,Pune,Bike,UPI,15.47,26.4,132.82,1.14,Low,Clear,Cancelled,Customer,0.0
B03451,C0093,D0003,2026-02-17 21:01:00,Marathahalli,Whitefield,Bengaluru,Cab,Card,3.82,9.0,143.48,1.06,Medium,Clear,Completed,Unknown,0.0
B03452,C0215,D0087,2026-01-02 16:11:00,Madhapur,Banjara Hills,Hyderabad,Cab,UPI,2.75,5.5,128.5,1.1,Low,Cloudy,Completed,Unknown,2.8
B03453,C0021,D0007,2026-01-27 11:45:00,Banjara Hills,Madhapur,Hyderabad,Auto,UPI,4.45,17.8,100.05,1.39,High,Clear,Completed,Unknown,2.1
B03454,C0206,D0086,2026-02-24 23:53:00,Dadar,Chembur,Mumbai,Auto,Card,25.55,56.4,289.95,1.13,Low,Clear,Cancelled,Customer,0.0
B03455,C0054,D0139,2026-03-04 22:04:00,Gachibowli,Madhapur,Hyderabad,Bike,Card,3.03,9.5,58.18,1.43,High,Clear,Completed,Unknown,4.9
B03456,C0104,D0068,2026-03-12 17:30:00,Janakpuri,Noida Sector 18,Delhi,Cab,Cash,4.33,17.2,150.62,1.73,High,Cloudy,Cancelled,Driver,7.0
B03457,C0209,D0053,2026-03-14 23:54:00,Saket,Pitampura,Delhi,Bike,Cash,5.09,14.1,70.54,1.34,High,Clear,Cancelled,Customer,12.1
B03458,C0200,D0087,2026-03-09 20:48:00,Marathahalli,Koramangala,Bengaluru,Bike,UPI,3.28,5.5,59.68,1.08,Low,Clear,Incomplete,Unknown,0.3
B03459,C0366,D0067,2026-02-01 16:41:00,Chembur,Powai,Mumbai,Bike,UPI,2.07,5.0,52.42,1.03,Medium,Clear,Completed,Unknown,0.0
B03460,C0016,D0014,2026-03-16 23:54:00,Dadar,Chembur,Mumbai,Auto,Wallet,7.2,15.7,124.8,1.11,Low,Cloudy,Completed,Unknown,0.9
B03461,C0302,D0098,2026-03-28 03:20:00,Koramangala,Indiranagar,Bengaluru,Cab,Card,5.72,10.9,170.08,1.15,Low,Cloudy,Completed,Unknown,1.5
B03462,C0085,D0067,2026-01-11 06:35:00,Rohini,Connaught Place,Delhi,Cab,Cash,4.83,11.5,157.62,1.01,Medium,Smog,Completed,Unknown,0.0
B03463,C0095,D0034,2026-01-12 03:47:00,Secunderabad,Banjara Hills,Hyderabad,Bike,Cash,1.85,3.9,51.1,1.07,Low,Clear,Incomplete,Unknown,5.7
B03464,C0313,D0072,2026-02-04 00:05:00,Pitampura,Rohini,Delhi,Cab,Cash,1.28,2.7,107.92,1.07,Low,Cloudy,Completed,Unknown,0.0
B03465,C0209,D0136,2026-01-10 09:44:00,Gachibowli,Banjara Hills,Hyderabad,Cab,Card,5.92,22.8,172.88,1.72,High,Cloudy,Incomplete,Unknown,3.1
B03466,C0264,D0014,2026-03-27 12:41:00,Ameerpet,Secunderabad,Hyderabad,Auto,UPI,11.47,25.3,163.23,1.04,Medium,Cloudy,Completed,Unknown,2.2
B03467,C0010,D0109,2026-02-25 19:54:00,Baner,Kharadi,Pune,Bike,UPI,1.01,2.8,46.06,1.6,Medium,Rain,Cancelled,Customer,0.4
B03468,C0109,D0038,2026-02-05 01:20:00,Noida Sector 18,Dwarka,Delhi,Bike,UPI,2.43,4.5,54.58,1.11,Low,Smog,Completed,Unknown,7.6
B03469,C0108,D0034,2026-01-04 08:08:00,Indiranagar,MG Road,Bengaluru,Bike,Card,19.01,52.0,154.06,1.83,High,Clear,Cancelled,Customer,5.4
B03470,C0045,D0033,2026-03-09 20:54:00,Kothrud,Viman Nagar,Pune,Bike,Card,8.36,13.8,90.16,1.04,Low,Clear,Cancelled,Driver,2.0
B03471,C0009,D0147,2026-01-22 23:31:00,Madhapur,Secunderabad,Hyderabad,Auto,UPI,2.31,8.3,80.79,1.33,High,Clear,Completed,Unknown,7.2
B03472,C0146,D0062,2026-03-17 14:29:00,Madhapur,Ameerpet,Hyderabad,Auto,Cash,1.45,3.2,73.05,1.13,Low,Clear,Completed,Unknown,6.7
B03473,C0169,D0014,2026-03-14 05:27:00,Kothrud,Hinjewadi,Pune,Bike,UPI,7.82,15.3,86.92,1.21,Low,Rain,Cancelled,Customer,0.0
B03474,C0328,D0096,2026-02-16 09:12:00,Indiranagar,Koramangala,Bengaluru,Cab,UPI,14.84,32.2,297.76,1.49,Low,Clear,Incomplete,Unknown,0.0
B03475,C0228,D0002,2026-02-15 14:31:00,Connaught Place,Lajpat Nagar,Delhi,Bike,UPI,1.29,3.6,47.74,1.31,Medium,Rain,Completed,Unknown,9.7
B03476,C0170,D0031,2026-03-22 08:12:00,Jayanagar,Indiranagar,Bengaluru,Auto,UPI,10.67,35.7,156.03,1.82,High,Clear,Completed,Unknown,4.5
B03477,C0087,D0013,2026-03-27 07:45:00,Secunderabad,Ameerpet,Hyderabad,Bike,UPI,10.68,25.2,104.08,1.43,Low,Cloudy,Completed,Unknown,6.7
B03478,C0003,D0045,2026-02-04 04:19:00,Marathahalli,Jayanagar,Bengaluru,Bike,UPI,4.32,11.6,65.92,1.06,Medium,Clear,Incomplete,Unknown,1.7
B03479,C0174,D0067,2026-01-14 09:32:00,Chembur,Powai,Mumbai,Cab,Card,1.74,3.5,114.36,1.54,Low,Clear,Completed,Unknown,0.0
B03480,C0028,D0041,2026-03-13 16:09:00,Malad,Borivali,Mumbai,Cab,Cash,14.13,51.8,287.82,1.4,High,Smog,Completed,Unknown,5.6
B03481,C0316,D0045,2026-01-29 21:21:00,Dadar,Borivali,Mumbai,Cab,Card,1.37,4.2,109.18,1.02,Medium,Cloudy,Completed,Unknown,2.6
B03482,C0164,D0010,2026-02-28 09:15:00,Marathahalli,MG Road,Bengaluru,Auto,Cash,3.29,5.5,89.61,1.5,Low,Cloudy,Incomplete,Unknown,3.5
B03483,C0256,D0034,2026-01-07 06:12:00,Borivali,Malad,Mumbai,Auto,UPI,5.01,10.9,105.09,1.31,Medium,Rain,Cancelled,Customer,7.2
B03484,C0120,D0041,2026-01-09 06:44:00,Pitampura,Dwarka,Delhi,Auto,Card,2.89,6.4,86.01,1.09,Medium,Clear,Completed,Unknown,0.0
B03485,C0011,D0076,2026-01-23 13:39:00,Dwarka,Lajpat Nagar,Delhi,Bike,Wallet,12.93,28.9,117.58,1.05,Low,Clear,Completed,Unknown,1.4
B03486,C0177,D0129,2026-03-15 19:30:00,Kothrud,Wakad,Pune,Auto,Card,1.82,7.3,76.38,1.82,High,Cloudy,Cancelled,Driver,3.6
B03487,C0260,D0137,2026-02-08 00:30:00,Connaught Place,Saket,Delhi,Auto,Card,1.31,3.9,71.79,1.15,Medium,Clear,Completed,Unknown,2.8
B03488,C0007,D0076,2026-03-31 04:29:00,Banjara Hills,Secunderabad,Hyderabad,Auto,Card,23.15,55.6,268.35,1.09,Medium,Clear,Completed,Unknown,5.3
B03489,C0372,D0073,2026-02-08 12:58:00,Madhapur,Gachibowli,Hyderabad,Cab,UPI,9.77,21.2,226.78,1.22,Low,Rain,Cancelled,Customer,0.0
B03490,C0040,D0083,2026-02-06 22:08:00,Baner,Kharadi,Pune,Bike,UPI,5.63,10.3,73.78,1.35,Low,Rain,Cancelled,Customer,0.0
B03491,C0259,D0058,2026-01-24 17:45:00,Kharadi,Wakad,Pune,Cab,Cash,2.84,8.8,129.76,1.83,High,Clear,Completed,Unknown,13.8
B03492,C0236,D0140,2026-01-30 16:26:00,MG Road,HSR Layout,Bengaluru,Bike,Cash,2.45,5.6,54.7,1.14,Medium,Smog,Completed,Unknown,2.6
B03493,C0222,D0134,2026-01-13 01:29:00,Indiranagar,MG Road,Bengaluru,Bike,Cash,23.88,44.5,183.28,1.11,Low,Clear,Completed,Unknown,4.5
B03494,C0391,D0062,2026-02-27 12:58:00,Viman Nagar,Kothrud,Pune,Cab,Cash,2.31,5.0,122.34,1.05,Low,Cloudy,Completed,Unknown,8.6
B03495,C0063,D0128,2026-03-11 01:42:00,Ameerpet,Secunderabad,Hyderabad,Auto,UPI,4.76,14.8,102.84,1.14,Medium,Smog,Cancelled,Customer,3.8
B03496,C0162,D0142,2026-03-22 11:59:00,Kothrud,Kharadi,Pune,Bike,Cash,4.13,9.5,64.78,1.11,Low,Cloudy,Incomplete,Unknown,4.5
B03497,C0068,D0018,2026-01-21 01:33:00,Wakad,Baner,Pune,Bike,UPI,7.68,17.2,86.08,1.12,Medium,Clear,Completed,Unknown,0.3
B03498,C0369,D0060,2026-03-13 17:27:00,Madhapur,Secunderabad,Hyderabad,Bike,Wallet,11.2,39.7,107.2,1.84,High,Clear,Completed,Unknown,8.4
B03499,C0050,D0014,2026-01-09 17:22:00,Kukatpally,Banjara Hills,Hyderabad,Cab,Card,1.13,4.6,105.82,1.81,High,Clear,Completed,Unknown,7.0
B03500,C0138,D0121,2026-03-31 19:15:00,Wakad,Hinjewadi,Pune,Auto,UPI,8.82,25.4,139.38,1.41,Medium,Clear,Completed,Unknown,0.0
B03501,C0238,D0093,2026-01-20 05:24:00,Kukatpally,Ameerpet,Hyderabad,Bike,Card,15.43,42.7,132.58,1.39,High,Clear,Incomplete,Unknown,5.6
B03502,C0281,D0077,2026-01-25 06:54:00,Colaba,Borivali,Mumbai,Cab,UPI,13.86,36.5,284.04,1.03,Medium,Cloudy,Completed,Unknown,0.0
B03503,C0157,D0131,2026-01-02 20:14:00,Kharadi,Baner,Pune,Auto,UPI,3.49,6.5,91.41,1.32,Low,Rain,Completed,Unknown,4.4
B03504,C0316,D0051,2026-02-20 17:37:00,Wakad,Hinjewadi,Pune,Bike,Cash,4.58,11.8,67.48,1.48,Medium,Clear,Completed,Unknown,8.5
B03505,C0178,D0104,2026-01-30 09:10:00,Kukatpally,Secunderabad,Hyderabad,Cab,Cash,14.99,57.9,299.86,1.84,High,Clear,Cancelled,Customer,0.6
B03506,C0283,D0124,2026-01-26 15:01:00,Ameerpet,Kukatpally,Hyderabad,Bike,UPI,24.41,43.3,186.46,1.1,Low,Cloudy,Completed,Unknown,0.0
B03507,C0214,D0045,2026-01-15 23:03:00,Ameerpet,Banjara Hills,Hyderabad,Auto,UPI,17.82,33.1,220.38,1.02,Low,Clear,Cancelled,Customer,0.4
B03508,C0113,D0144,2026-01-20 22:54:00,Borivali,Bandra,Mumbai,Bike,UPI,2.7,6.5,56.2,1.11,Low,Clear,Completed,Unknown,6.6
B03509,C0138,D0013,2026-03-13 10:16:00,Gachibowli,Madhapur,Hyderabad,Bike,Card,3.99,10.6,63.94,1.06,Medium,Cloudy,Completed,Unknown,4.2
B03510,C0276,D0033,2026-03-23 09:55:00,Viman Nagar,Kharadi,Pune,Auto,Card,10.33,22.3,152.97,1.41,Low,Clear,Cancelled,Customer,0.0
B03511,C0209,D0061,2026-01-05 19:18:00,Kukatpally,Secunderabad,Hyderabad,Cab,UPI,8.83,34.3,213.62,1.98,High,Rain,Cancelled,Customer,4.6
B03512,C0031,D0131,2026-01-10 09:27:00,Lajpat Nagar,Janakpuri,Delhi,Cab,UPI,1.42,4.4,109.88,1.73,High,Cloudy,Cancelled,Customer,2.9
B03513,C0337,D0100,2026-01-02 23:45:00,Whitefield,HSR Layout,Bengaluru,Bike,Cash,1.43,4.8,48.58,1.37,High,Cloudy,Cancelled,Driver,0.6
B03514,C0296,D0137,2026-02-23 15:33:00,Viman Nagar,Kothrud,Pune,Cab,UPI,1.67,2.7,113.38,1.12,Low,Clear,Completed,Unknown,4.5
B03515,C0148,D0099,2026-01-23 01:19:00,Janakpuri,Pitampura,Delhi,Cab,UPI,6.53,14.1,181.42,1.05,Low,Clear,Cancelled,Customer,10.7
B03516,C0372,D0054,2026-03-17 02:10:00,Viman Nagar,Wakad,Pune,Auto,Card,1.07,2.0,69.63,1.12,Low,Clear,Incomplete,Unknown,3.6
B03517,C0110,D0031,2026-02-03 10:16:00,Hauz Khas,Pitampura,Delhi,Cab,Card,2.85,5.4,129.9,1.11,Low,Clear,Completed,Unknown,5.2
B03518,C0232,D0137,2026-01-28 06:03:00,Viman Nagar,Wakad,Pune,Cab,UPI,4.83,9.5,157.62,1.02,Low,Clear,Completed,Unknown,9.5
B03519,C0085,D0071,2026-01-20 12:39:00,Secunderabad,Banjara Hills,Hyderabad,Cab,UPI,9.11,22.6,217.54,1.09,Medium,Clear,Cancelled,Driver,0.7
B03520,C0207,D0064,2026-02-05 09:28:00,Marathahalli,Jayanagar,Bengaluru,Bike,Card,6.48,16.8,78.88,1.5,Medium,Clear,Completed,Unknown,3.8
B03521,C0164,D0098,2026-02-18 13:54:00,HSR Layout,Electronic City,Bengaluru,Auto,UPI,10.77,25.9,156.93,1.11,Medium,Cloudy,Incomplete,Unknown,0.3
B03522,C0245,D0067,2026-03-02 04:09:00,Kukatpally,Banjara Hills,Hyderabad,Bike,UPI,2.82,6.4,56.92,1.02,Low,Clear,Cancelled,Customer,0.0
B03523,C0238,D0017,2026-03-16 09:56:00,Madhapur,Ameerpet,Hyderabad,Bike,Card,6.7,16.4,80.2,1.55,Medium,Clear,Incomplete,Unknown,7.2
B03524,C0154,D0142,2026-01-27 01:02:00,Andheri,Borivali,Mumbai,Bike,UPI,1.21,2.6,47.26,1.06,Low,Clear,Incomplete,Unknown,2.4
B03525,C0055,D0064,2026-01-21 11:47:00,Colaba,Powai,Mumbai,Auto,Card,10.82,24.6,157.38,1.06,Low,Clear,Completed,Unknown,0.2
B03526,C0301,D0090,2026-02-04 06:16:00,MG Road,Marathahalli,Bengaluru,Auto,UPI,4.32,14.7,98.88,1.36,High,Clear,Cancelled,Customer,2.5
B03527,C0255,D0069,2026-03-28 03:07:00,Viman Nagar,Wakad,Pune,Cab,Card,1.12,2.3,105.68,1.11,Low,Clear,Completed,Unknown,3.3
B03528,C0223,D0006,2026-01-10 10:02:00,Secunderabad,Banjara Hills,Hyderabad,Cab,Cash,2.04,5.9,118.56,1.05,Medium,Clear,Incomplete,Unknown,9.3
B03529,C0112,D0002,2026-03-06 07:58:00,Lajpat Nagar,Rohini,Delhi,Auto,UPI,4.94,14.0,104.46,1.43,Medium,Cloudy,Completed,Unknown,8.2
B03530,C0302,D0012,2026-02-19 12:57:00,Baner,Kharadi,Pune,Auto,UPI,7.0,24.1,123.0,1.56,High,Rain,Completed,Unknown,1.3
B03531,C0064,D0095,2026-02-11 18:52:00,Andheri,Bandra,Mumbai,Cab,Cash,3.99,15.3,145.86,1.71,High,Clear,Cancelled,Customer,4.9
B03532,C0122,D0113,2026-02-07 04:30:00,Marathahalli,Indiranagar,Bengaluru,Cab,Card,6.69,15.4,183.66,1.12,Low,Cloudy,Completed,Unknown,0.0
B03533,C0240,D0132,2026-02-07 00:47:00,Borivali,Andheri,Mumbai,Bike,Cash,8.61,18.9,91.66,1.1,Low,Clear,Completed,Unknown,5.2
B03534,C0063,D0072,2026-03-10 15:21:00,Janakpuri,Noida Sector 18,Delhi,Bike,UPI,3.27,7.1,59.62,1.12,Low,Clear,Completed,Unknown,6.4
B03535,C0163,D0063,2026-02-28 19:51:00,Borivali,Colaba,Mumbai,Cab,UPI,2.39,9.5,123.46,2.03,High,Rain,Completed,Unknown,3.1
B03536,C0065,D0142,2026-02-02 04:28:00,Rohini,Connaught Place,Delhi,Cab,Cash,11.66,19.0,253.24,1.12,Low,Clear,Cancelled,Driver,0.0
B03537,C0378,D0107,2026-02-19 13:58:00,Gachibowli,Kukatpally,Hyderabad,Bike,UPI,19.44,47.7,156.64,1.1,Medium,Cloudy,Cancelled,Customer,9.7
B03538,C0381,D0121,2026-02-09 11:56:00,Madhapur,Kukatpally,Hyderabad,Cab,Card,2.16,3.7,120.24,1.01,Low,Cloudy,Completed,Unknown,1.3
B03539,C0161,D0039,2026-01-03 06:20:00,Chembur,Malad,Mumbai,Auto,UPI,3.18,9.9,88.62,1.06,Medium,Clear,Incomplete,Unknown,5.1
B03540,C0061,D0095,2026-01-09 13:54:00,Lajpat Nagar,Rohini,Delhi,Auto,UPI,8.3,25.7,134.7,1.35,High,Cloudy,Completed,Unknown,2.7
B03541,C0238,D0030,2026-01-30 23:57:00,Indiranagar,MG Road,Bengaluru,Auto,UPI,6.75,15.3,120.75,1.11,Low,Smog,Cancelled,Driver,7.9
B03542,C0337,D0136,2026-01-05 00:43:00,Indiranagar,MG Road,Bengaluru,Auto,UPI,1.24,2.2,71.16,1.03,Low,Clear,Completed,Unknown,0.0
B03543,C0218,D0045,2026-02-24 01:31:00,Hauz Khas,Janakpuri,Delhi,Bike,Cash,8.65,32.6,91.9,1.31,High,Cloudy,Completed,Unknown,7.7
B03544,C0391,D0012,2026-03-07 17:17:00,Hinjewadi,Baner,Pune,Auto,Cash,16.09,47.9,204.81,1.49,Medium,Cloudy,Completed,Unknown,0.0
B03545,C0346,D0132,2026-02-14 17:11:00,Marathahalli,Indiranagar,Bengaluru,Auto,UPI,9.32,20.4,143.88,1.75,Medium,Rain,Completed,Unknown,7.8
B03546,C0163,D0063,2026-01-16 20:52:00,Kukatpally,Ameerpet,Hyderabad,Auto,Card,4.43,9.7,99.87,1.11,Low,Clear,Completed,Unknown,0.0
B03547,C0188,D0127,2026-03-16 17:53:00,Marathahalli,Electronic City,Bengaluru,Cab,UPI,1.02,3.0,104.28,1.74,High,Clear,Completed,Unknown,1.9
B03548,C0174,D0042,2026-01-25 19:12:00,Viman Nagar,Wakad,Pune,Cab,Cash,5.74,9.5,170.36,1.4,Low,Smog,Completed,Unknown,0.0
B03549,C0331,D0029,2026-03-08 21:21:00,Kukatpally,Gachibowli,Hyderabad,Bike,UPI,2.45,5.8,54.7,1.23,Medium,Rain,Completed,Unknown,4.0
